ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
PCL_INDV:CS202211210_4897	MouseBrain 04897 - CS202211210_4897	4897 SNc-VTA-RAmb Foxa1 Dopa	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5447		CS202211210_4897		4897 SNc-VTA-RAmb Foxa1 Dopa		MouseBrain 04897			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114897			
PCL_INDV:CS202211210_4898	MouseBrain 04898 - CS202211210_4898	4898 SNc-VTA-RAmb Foxa1 Dopa	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5447		CS202211210_4898		4898 SNc-VTA-RAmb Foxa1 Dopa		MouseBrain 04898			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114898			
PCL_INDV:CS202211210_4899	MouseBrain 04899 - CS202211210_4899	4899 SNc-VTA-RAmb Foxa1 Dopa	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5447		CS202211210_4899		4899 SNc-VTA-RAmb Foxa1 Dopa		MouseBrain 04899			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114899			
PCL_INDV:CS202211210_4900	MouseBrain 04900 - CS202211210_4900	4900 MA3 Foxd2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5448		CS202211210_4900		4900 MA3 Foxd2 Glut		MouseBrain 04900			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114900			
PCL_INDV:CS202211210_4901	MouseBrain 04901 - CS202211210_4901	4901 MA3 Foxd2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5448		CS202211210_4901		4901 MA3 Foxd2 Glut		MouseBrain 04901			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114901			
PCL_INDV:CS202211210_4902	MouseBrain 04902 - CS202211210_4902	4902 MA3 Foxd2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5448		CS202211210_4902		4902 MA3 Foxd2 Glut		MouseBrain 04902			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114902			
PCL_INDV:CS202211210_4903	MouseBrain 04903 - CS202211210_4903	4903 IO Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5504|PCL_INDV:CS202211210_5589	IO Glut	CS202211210_4903		4903 IO Glut	IO Glut	MouseBrain 04903		IO Glut	Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114903			
PCL_INDV:CS202211210_4904	MouseBrain 04904 - CS202211210_4904	4904 POR Spp1 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5503|PCL_INDV:CS202211210_5719	POR Spp1 Gly-Gaba	CS202211210_4904		4904 POR Spp1 Gly-Gaba	POR Spp1 Gly-Gaba	MouseBrain 04904		POR Spp1 Gly-Gaba	Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114904			
PCL_INDV:CS202211210_4905	MouseBrain 04905 - CS202211210_4905	4905 VCO-PSV-SOCl Mafa Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5449		CS202211210_4905		4905 VCO-PSV-SOCl Mafa Meis2 Glut		MouseBrain 04905			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114905			
PCL_INDV:CS202211210_4906	MouseBrain 04906 - CS202211210_4906	4906 VCO-PSV-SOCl Mafa Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5449		CS202211210_4906		4906 VCO-PSV-SOCl Mafa Meis2 Glut		MouseBrain 04906			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114906			
PCL_INDV:CS202211210_4907	MouseBrain 04907 - CS202211210_4907	4907 VCO-PSV-SOCl Mafa Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5449		CS202211210_4907		4907 VCO-PSV-SOCl Mafa Meis2 Glut		MouseBrain 04907			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114907			
PCL_INDV:CS202211210_4908	MouseBrain 04908 - CS202211210_4908	4908 VCO-PSV-SOCl Mafa Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5449		CS202211210_4908		4908 VCO-PSV-SOCl Mafa Meis2 Glut		MouseBrain 04908			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114908			
PCL_INDV:CS202211210_4909	MouseBrain 04909 - CS202211210_4909	4909 SPVO Mafa Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5450		CS202211210_4909		4909 SPVO Mafa Meis2 Glut		MouseBrain 04909			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114909			
PCL_INDV:CS202211210_4910	MouseBrain 04910 - CS202211210_4910	4910 SPVO Mafa Meis2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5450		CS202211210_4910		4910 SPVO Mafa Meis2 Glut		MouseBrain 04910			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114910			
PCL_INDV:CS202211210_4911	MouseBrain 04911 - CS202211210_4911	4911 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4911		4911 SPVI-SPVC Mafa Glut		MouseBrain 04911			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114911			
PCL_INDV:CS202211210_4912	MouseBrain 04912 - CS202211210_4912	4912 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4912		4912 SPVI-SPVC Mafa Glut		MouseBrain 04912			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114912			
PCL_INDV:CS202211210_4913	MouseBrain 04913 - CS202211210_4913	4913 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4913		4913 SPVI-SPVC Mafa Glut		MouseBrain 04913			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114913			
PCL_INDV:CS202211210_4914	MouseBrain 04914 - CS202211210_4914	4914 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4914		4914 SPVI-SPVC Mafa Glut		MouseBrain 04914			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114914			
PCL_INDV:CS202211210_4915	MouseBrain 04915 - CS202211210_4915	4915 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4915		4915 SPVI-SPVC Mafa Glut		MouseBrain 04915			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114915			
PCL_INDV:CS202211210_4916	MouseBrain 04916 - CS202211210_4916	4916 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4916		4916 SPVI-SPVC Mafa Glut		MouseBrain 04916			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114916			
PCL_INDV:CS202211210_4917	MouseBrain 04917 - CS202211210_4917	4917 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4917		4917 SPVI-SPVC Mafa Glut		MouseBrain 04917			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114917			
PCL_INDV:CS202211210_4918	MouseBrain 04918 - CS202211210_4918	4918 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4918		4918 SPVI-SPVC Mafa Glut		MouseBrain 04918			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114918			
PCL_INDV:CS202211210_4919	MouseBrain 04919 - CS202211210_4919	4919 SPVI-SPVC Mafa Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5451		CS202211210_4919		4919 SPVI-SPVC Mafa Glut		MouseBrain 04919			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114919			
PCL_INDV:CS202211210_4920	MouseBrain 04920 - CS202211210_4920	4920 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4920		4920 SPVC Ccdc172 Glut		MouseBrain 04920			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114920			
PCL_INDV:CS202211210_4921	MouseBrain 04921 - CS202211210_4921	4921 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4921		4921 SPVC Ccdc172 Glut		MouseBrain 04921			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114921			
PCL_INDV:CS202211210_4922	MouseBrain 04922 - CS202211210_4922	4922 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4922		4922 SPVC Ccdc172 Glut		MouseBrain 04922			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114922			
PCL_INDV:CS202211210_4923	MouseBrain 04923 - CS202211210_4923	4923 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4923		4923 SPVC Ccdc172 Glut		MouseBrain 04923			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114923			
PCL_INDV:CS202211210_4924	MouseBrain 04924 - CS202211210_4924	4924 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4924		4924 SPVC Ccdc172 Glut		MouseBrain 04924			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114924			
PCL_INDV:CS202211210_4925	MouseBrain 04925 - CS202211210_4925	4925 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4925		4925 SPVC Ccdc172 Glut		MouseBrain 04925			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114925			
PCL_INDV:CS202211210_4926	MouseBrain 04926 - CS202211210_4926	4926 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4926		4926 SPVC Ccdc172 Glut		MouseBrain 04926			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114926			
PCL_INDV:CS202211210_4927	MouseBrain 04927 - CS202211210_4927	4927 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4927		4927 SPVC Ccdc172 Glut		MouseBrain 04927			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114927			
PCL_INDV:CS202211210_4928	MouseBrain 04928 - CS202211210_4928	4928 SPVC Ccdc172 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5452		CS202211210_4928		4928 SPVC Ccdc172 Glut		MouseBrain 04928			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114928			
PCL_INDV:CS202211210_4929	MouseBrain 04929 - CS202211210_4929	4929 SPVC Nmu Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5453		CS202211210_4929		4929 SPVC Nmu Glut		MouseBrain 04929			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114929			
PCL_INDV:CS202211210_4930	MouseBrain 04930 - CS202211210_4930	4930 SPVC Nmu Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5453		CS202211210_4930		4930 SPVC Nmu Glut		MouseBrain 04930			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114930			
PCL_INDV:CS202211210_4931	MouseBrain 04931 - CS202211210_4931	4931 SPVC Nmu Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5453		CS202211210_4931		4931 SPVC Nmu Glut		MouseBrain 04931			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114931			
PCL_INDV:CS202211210_4932	MouseBrain 04932 - CS202211210_4932	4932 SPVC Nmu Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5453		CS202211210_4932		4932 SPVC Nmu Glut		MouseBrain 04932			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114932			
PCL_INDV:CS202211210_4933	MouseBrain 04933 - CS202211210_4933	4933 SPVC Nmu Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5453		CS202211210_4933		4933 SPVC Nmu Glut		MouseBrain 04933			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114933			
PCL_INDV:CS202211210_4934	MouseBrain 04934 - CS202211210_4934	4934 SPVC Nmu Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5453		CS202211210_4934		4934 SPVC Nmu Glut		MouseBrain 04934			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114934			
PCL_INDV:CS202211210_4935	MouseBrain 04935 - CS202211210_4935	4935 MDRN Bves Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5454		CS202211210_4935		4935 MDRN Bves Glut		MouseBrain 04935			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114935			
PCL_INDV:CS202211210_4936	MouseBrain 04936 - CS202211210_4936	4936 MDRN Bves Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5454		CS202211210_4936		4936 MDRN Bves Glut		MouseBrain 04936			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114936			
PCL_INDV:CS202211210_4937	MouseBrain 04937 - CS202211210_4937	4937 NTS Crp Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5455		CS202211210_4937		4937 NTS Crp Glut		MouseBrain 04937			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114937			
PCL_INDV:CS202211210_4938	MouseBrain 04938 - CS202211210_4938	4938 NTS Crp Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5455		CS202211210_4938		4938 NTS Crp Glut		MouseBrain 04938			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114938			
PCL_INDV:CS202211210_4939	MouseBrain 04939 - CS202211210_4939	4939 NTS Crp Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5455		CS202211210_4939		4939 NTS Crp Glut		MouseBrain 04939			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114939			
PCL_INDV:CS202211210_4940	MouseBrain 04940 - CS202211210_4940	4940 NTS Crp Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5455		CS202211210_4940		4940 NTS Crp Glut		MouseBrain 04940			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114940			
PCL_INDV:CS202211210_4941	MouseBrain 04941 - CS202211210_4941	4941 MY Pkd2l1 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5456		CS202211210_4941		4941 MY Pkd2l1 Gaba		MouseBrain 04941			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114941			
PCL_INDV:CS202211210_4942	MouseBrain 04942 - CS202211210_4942	4942 MY Pkd2l1 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5456		CS202211210_4942		4942 MY Pkd2l1 Gaba		MouseBrain 04942			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114942			
PCL_INDV:CS202211210_4943	MouseBrain 04943 - CS202211210_4943	4943 PB-CUN Ppp1r1c Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5502|PCL_INDV:CS202211210_5515|PCL_INDV:CS202211210_5522|PCL_INDV:CS202211210_5535	PB-CUN Ppp1r1c Glut	CS202211210_4943		4943 PB-CUN Ppp1r1c Glut	PB-CUN Ppp1r1c Glut	MouseBrain 04943		PB-CUN Ppp1r1c Glut	Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114943			
PCL_INDV:CS202211210_4944	MouseBrain 04944 - CS202211210_4944	4944 PG-TRN-LRN Fat2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5457		CS202211210_4944		4944 PG-TRN-LRN Fat2 Glut		MouseBrain 04944			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114944			
PCL_INDV:CS202211210_4945	MouseBrain 04945 - CS202211210_4945	4945 PG-TRN-LRN Fat2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5457		CS202211210_4945		4945 PG-TRN-LRN Fat2 Glut		MouseBrain 04945			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114945			
PCL_INDV:CS202211210_4946	MouseBrain 04946 - CS202211210_4946	4946 PG-TRN-LRN Fat2 Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5457		CS202211210_4946		4946 PG-TRN-LRN Fat2 Glut		MouseBrain 04946			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114946			
PCL_INDV:CS202211210_4947	MouseBrain 04947 - CS202211210_4947	4947 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4947		4947 DCO Il22 Gly-Gaba		MouseBrain 04947			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114947			
PCL_INDV:CS202211210_4948	MouseBrain 04948 - CS202211210_4948	4948 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4948		4948 DCO Il22 Gly-Gaba		MouseBrain 04948			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114948			
PCL_INDV:CS202211210_4949	MouseBrain 04949 - CS202211210_4949	4949 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4949		4949 DCO Il22 Gly-Gaba		MouseBrain 04949			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114949			
PCL_INDV:CS202211210_4950	MouseBrain 04950 - CS202211210_4950	4950 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4950		4950 DCO Il22 Gly-Gaba		MouseBrain 04950			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114950			
PCL_INDV:CS202211210_4951	MouseBrain 04951 - CS202211210_4951	4951 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4951		4951 DCO Il22 Gly-Gaba		MouseBrain 04951			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114951			
PCL_INDV:CS202211210_4952	MouseBrain 04952 - CS202211210_4952	4952 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4952		4952 DCO Il22 Gly-Gaba		MouseBrain 04952			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114952			
PCL_INDV:CS202211210_4953	MouseBrain 04953 - CS202211210_4953	4953 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4953		4953 DCO Il22 Gly-Gaba		MouseBrain 04953			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114953			
PCL_INDV:CS202211210_4954	MouseBrain 04954 - CS202211210_4954	4954 DCO Il22 Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5458		CS202211210_4954		4954 DCO Il22 Gly-Gaba		MouseBrain 04954			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114954			
PCL_INDV:CS202211210_4955	MouseBrain 04955 - CS202211210_4955	4955 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4955		4955 CB PLI Gly-Gaba		MouseBrain 04955			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114955			
PCL_INDV:CS202211210_4956	MouseBrain 04956 - CS202211210_4956	4956 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4956		4956 CB PLI Gly-Gaba		MouseBrain 04956			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114956			
PCL_INDV:CS202211210_4957	MouseBrain 04957 - CS202211210_4957	4957 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4957		4957 CB PLI Gly-Gaba		MouseBrain 04957			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114957			
PCL_INDV:CS202211210_4958	MouseBrain 04958 - CS202211210_4958	4958 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4958		4958 CB PLI Gly-Gaba		MouseBrain 04958			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114958			
PCL_INDV:CS202211210_4959	MouseBrain 04959 - CS202211210_4959	4959 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4959		4959 CB PLI Gly-Gaba		MouseBrain 04959			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114959			
PCL_INDV:CS202211210_4960	MouseBrain 04960 - CS202211210_4960	4960 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4960		4960 CB PLI Gly-Gaba		MouseBrain 04960			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114960			
PCL_INDV:CS202211210_4961	MouseBrain 04961 - CS202211210_4961	4961 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4961		4961 CB PLI Gly-Gaba		MouseBrain 04961			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114961			
PCL_INDV:CS202211210_4962	MouseBrain 04962 - CS202211210_4962	4962 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4962		4962 CB PLI Gly-Gaba		MouseBrain 04962			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114962			
PCL_INDV:CS202211210_4963	MouseBrain 04963 - CS202211210_4963	4963 CB PLI Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5459		CS202211210_4963		4963 CB PLI Gly-Gaba		MouseBrain 04963			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114963			
PCL_INDV:CS202211210_4964	MouseBrain 04964 - CS202211210_4964	4964 Golgi Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5460		CS202211210_4964		4964 Golgi Gly-Gaba		MouseBrain 04964			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114964			
PCL_INDV:CS202211210_4965	MouseBrain 04965 - CS202211210_4965	4965 Golgi Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5460		CS202211210_4965		4965 Golgi Gly-Gaba		MouseBrain 04965			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114965			
PCL_INDV:CS202211210_4966	MouseBrain 04966 - CS202211210_4966	4966 Golgi Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5460		CS202211210_4966		4966 Golgi Gly-Gaba		MouseBrain 04966			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114966			
PCL_INDV:CS202211210_4967	MouseBrain 04967 - CS202211210_4967	4967 Golgi Gly-Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5460		CS202211210_4967		4967 Golgi Gly-Gaba		MouseBrain 04967			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114967			
PCL_INDV:CS202211210_4968	MouseBrain 04968 - CS202211210_4968	4968 CB MLI Megf11 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5461		CS202211210_4968		4968 CB MLI Megf11 Gaba		MouseBrain 04968			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114968			
PCL_INDV:CS202211210_4969	MouseBrain 04969 - CS202211210_4969	4969 CB MLI Megf11 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5461		CS202211210_4969		4969 CB MLI Megf11 Gaba		MouseBrain 04969			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114969			
PCL_INDV:CS202211210_4970	MouseBrain 04970 - CS202211210_4970	4970 CB MLI Megf11 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5461		CS202211210_4970		4970 CB MLI Megf11 Gaba		MouseBrain 04970			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114970			
PCL_INDV:CS202211210_4971	MouseBrain 04971 - CS202211210_4971	4971 CB MLI Megf11 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5461		CS202211210_4971		4971 CB MLI Megf11 Gaba		MouseBrain 04971			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114971			
PCL_INDV:CS202211210_4972	MouseBrain 04972 - CS202211210_4972	4972 CB MLI Cdh22 Gaba	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5730	CB MLI Cdh22 Gaba	CS202211210_4972		4972 CB MLI Cdh22 Gaba	CB MLI Cdh22 Gaba	MouseBrain 04972		CB MLI Cdh22 Gaba	Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114972			
PCL_INDV:CS202211210_4973	MouseBrain 04973 - CS202211210_4973	4973 CB Granule Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5462		CS202211210_4973		4973 CB Granule Glut		MouseBrain 04973			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114973			
PCL_INDV:CS202211210_4974	MouseBrain 04974 - CS202211210_4974	4974 CB Granule Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5462		CS202211210_4974		4974 CB Granule Glut		MouseBrain 04974			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114974			
PCL_INDV:CS202211210_4975	MouseBrain 04975 - CS202211210_4975	4975 CB Granule Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5462		CS202211210_4975		4975 CB Granule Glut		MouseBrain 04975			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114975			
PCL_INDV:CS202211210_4976	MouseBrain 04976 - CS202211210_4976	4976 CB Granule Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5462		CS202211210_4976		4976 CB Granule Glut		MouseBrain 04976			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114976			
PCL_INDV:CS202211210_4977	MouseBrain 04977 - CS202211210_4977	4977 CB Granule Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5462		CS202211210_4977		4977 CB Granule Glut		MouseBrain 04977			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114977			
PCL_INDV:CS202211210_4978	MouseBrain 04978 - CS202211210_4978	4978 DCO UBC Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5463		CS202211210_4978		4978 DCO UBC Glut		MouseBrain 04978			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114978			
PCL_INDV:CS202211210_4979	MouseBrain 04979 - CS202211210_4979	4979 DCO UBC Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5463		CS202211210_4979		4979 DCO UBC Glut		MouseBrain 04979			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114979			
PCL_INDV:CS202211210_4980	MouseBrain 04980 - CS202211210_4980	4980 DCO UBC Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5463		CS202211210_4980		4980 DCO UBC Glut		MouseBrain 04980			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0114980			
