cluster_id	cluster_label	supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	nt_type_combo_label	nt.markers	np.markers	combo.markers	top.markers	tentative_anatomical_annotation	max_dissection_region	cluster_size	size.10xv2	size.10xv3	F	M	sex bias	Dark	Light	gene.counts.10xv2	gene.counts.10xv3	umi.counts.10xv2	umi.counts.10xv3	qc.score.10xv2	qc.score.10xv3	taxonomy_id	cell_set_accession.cluster	cell_set_accession.supertype	cell_set_accession.subclass	cell_set_accession.class	cell_set_accession.division
4154	4154 IC Six3 En2 Gaba_2	809	IC Six3 En2 Gaba_2	0809 IC Six3 En2 Gaba_2	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:7.8	Pnoc:4.4	Otx2os1,Bves,En1,Stac2	Otx2os1,Otx2,Pax5	PAG or IC ve	MB	585	3	582	0.56	0.44		0.2	0.8	2960.66666666667	6295.34020618557	5845.66666666667	24632.1718213058	324.124893959463	366.591780977709	CCN202212150	CS202212150_4154	CS202212150_5933	CS202212150_6296	CS202212150_6366	CS202212150_6377
4155	4155 IC Six3 En2 Gaba_2	809	IC Six3 En2 Gaba_2	0809 IC Six3 En2 Gaba_2	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.1	Sst:7.6,Pnoc:7	Myl1,Gata3	Myl1,Cubn,Otx1	PAG or IC ve	MB	61	0	61	0.44	0.56		0.33	0.67		7120.32786885246		34388.5737704918		387.41065124888	CCN202212150	CS202212150_4155	CS202212150_5933	CS202212150_6296	CS202212150_6366	CS202212150_6377
4156	4156 IC Six3 En2 Gaba_2	809	IC Six3 En2 Gaba_2	0809 IC Six3 En2 Gaba_2	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:7.4	Pnoc:3.9	Cubn,Pax8,Hmcn1,Agtr1a	Cubn,Agtr1a,Pax8	PAG or IC ve	MB	108	0	108	0.59	0.41		0.21	0.79		6683.35185185185		27877.9444444444		358.416464963277	CCN202212150	CS202212150_4156	CS202212150_5933	CS202212150_6296	CS202212150_6366	CS202212150_6377
4157	4157 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.9	NA	Fgf3,Otx1	Fgf3,Gm16294,Ngfr	MRN/SNr (MK)	MB	57	0	57	0.73	0.27		0.17	0.83		7997.0350877193		47280.8947368421		403.175573774101	CCN202212150	CS202212150_4157	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4158	4158 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.6	Cck:4.4	Gm12130,Qrfpr,Bnc2	Gm12130,Gm12128,Sox14	MRN/SNr (MK)	MB	24	0	24	0.79	0.21		0	1		7356.91666666667		38077.9583333333		397.960097008497	CCN202212150	CS202212150_4158	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4159	4159 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.4	Pnoc:3.5,Nts:3.5	Pax5,Six3os1,Nts,Otx2os1	Pax5,Otx2os1,Gata3	SAG PBG IC ve	MB	148	3	145	0.61	0.39		0.31	0.69	3772.66666666667	6740.50344827586	9847.33333333333	32561.2137931034	319.696650877869	383.750755073734	CCN202212150	CS202212150_4159	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4160	4160 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:7.6	Nts:3.7	Gm17501,Six3os1,Nts,Chrdl1	Gm17501,Chrdl1,Emx2	IC (Annotator MK)	MB	27	0	27	0.58	0.42		0.18	0.82		5375.25925925926		18356.7037037037		365.984359355233	CCN202212150	CS202212150_4160	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4161	4161 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8	Pnoc:4.3,Nts:3.1	Arid3c,Nts,Tacr1	Arid3c,Gata3,Tal1	IC (Annotator MK)	MB	104	0	104	0.65	0.35		0	1		6237.54807692308		25485.8076923077		379.634642479453	CCN202212150	CS202212150_4161	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4162	4162 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:7.8	NA	Gm12128,Trac,Bnc2	Gm12128,Trac,Gm12130	IC (Annotator MK)	MB	24	0	24	0.79	0.21		0	1		7298.70833333333		37807		378.989227489816	CCN202212150	CS202212150_4162	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4163	4163 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.7	Pnoc:4	Pdzk1ip1,Bnc2,Irx3	Pdzk1ip1,Sox21,Tal1	SAG PBG	MB	69	2	67	0.68	0.32		0.08	0.92	4573	7636.40298507463	12294	43439.0298507463	377.169415711285	385.103536611712	CCN202212150	CS202212150_4163	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4164	4164 IC Six3 En2 Gaba_3	810	IC Six3 En2 Gaba_3	0810 IC Six3 En2 Gaba_3	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.9	NA	Lrrc38,Emx2,Unc5b	Lrrc38,Gata2,Gata3	IC (Annotator MK)	MB	38	0	38	0.71	0.29		0.32	0.68		7085.84210526316		36201.2631578947		382.593236556762	CCN202212150	CS202212150_4164	CS202212150_5934	CS202212150_6296	CS202212150_6366	CS202212150_6377
4165	4165 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.2	Pnoc:3	Cdh3,Lrrc38,Tacr1	Cdh3,Ccdc192,Ctxn3	IC (Annotator MK)	MB	77	2	75	0.57	0.43		0.36	0.64	3010.5	6179.50666666667	5970.5	25018.8533333333	332.792825223298	375.834335388533	CCN202212150	CS202212150_4165	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4166	4166 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.2	Npy:5.7,Pnoc:3.4	Cdh3,Gm45680,Bnc2,Ikzf1	Cdh3,Ikzf1,Ccdc192	IC (Annotator MK)	MB	65	0	65	0.82	0.18		0.21	0.79		6959.23076923077		32188.1692307692		392.174686084883	CCN202212150	CS202212150_4166	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4167	4167 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8	Pnoc:4.7	Sox21,Ctxn3,Gpr101,Uncx	Sox21,Pax5,Gata2	IC (Annotator MK)	MB	91	0	91	0.69	0.31		0	1		6629.71428571429		29073.3956043956		378.566556104769	CCN202212150	CS202212150_4167	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4168	4168 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.4	Pnoc:4.3,Penk:3.5	Ikzf1,Aox3,9330154J02Rik	Ikzf1,E330013P04Rik,Ccdc192	IC (Annotator MK)	MB	30	0	30	0.66	0.34		0.38	0.62		7009.8		33146.8		375.422680158868	CCN202212150	CS202212150_4168	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4169	4169 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.8	NA	Cdh3,Gm26645,Drd5	Cdh3,Gm26645,Ttn	IC (Annotator MK)	MB	94	2	92	0.52	0.48		0.2	0.8	4762.5	6972.10869565217	13055.5	35532.9456521739	374.506308212513	416.864777245905	CCN202212150	CS202212150_4169	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4170	4170 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.2	Pnoc:4.2	Cd40,Ttn,Il20ra	Cd40,Il20ra,Gli3	IC (Annotator MK)	MB	161	4	157	0.62	0.38		0.31	0.69	4485.25	6418.28662420382	10949	25613.5095541401	373.533555317748	377.161999732323	CCN202212150	CS202212150_4170	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4171	4171 IC Six3 En2 Gaba_4	811	IC Six3 En2 Gaba_4	0811 IC Six3 En2 Gaba_4	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.4	Penk:6.6,Pnoc:5.3	Ikzf1,Aox3,Tshr	Ikzf1,Cdh3,Ccdc192	IC (Annotator MK)	MB	96	0	96	0.68	0.32		0.2	0.8		6788.72916666667		32487.5104166667		367.869766982746	CCN202212150	CS202212150_4171	CS202212150_5935	CS202212150_6296	CS202212150_6366	CS202212150_6377
4172	4172 IC Six3 En2 Gaba_5	812	IC Six3 En2 Gaba_5	0812 IC Six3 En2 Gaba_5	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.4	NA	E330013P04Rik,Pax8,Six3	E330013P04Rik,Chrdl1,Pax8	IC (Annotator MK)	MB	53	0	53	0.62	0.38		0.46	0.54		6983.94339622641		34330.1509433962		389.886586057556	CCN202212150	CS202212150_4172	CS202212150_5936	CS202212150_6296	CS202212150_6366	CS202212150_6377
4173	4173 IC Six3 En2 Gaba_5	812	IC Six3 En2 Gaba_5	0812 IC Six3 En2 Gaba_5	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.7	Npy:4.9	Emx2,Gm38505,Oxtr,Prox1	Emx2,Pax5,Emx2os	IC (Annotator MK)	MB	71	0	71	0.62	0.38		0.2	0.8		7340.74647887324		41028.4647887324		405.189802904333	CCN202212150	CS202212150_4173	CS202212150_5936	CS202212150_6296	CS202212150_6366	CS202212150_6377
4174	4174 IC Six3 En2 Gaba_5	812	IC Six3 En2 Gaba_5	0812 IC Six3 En2 Gaba_5	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.4	NA	Pax5,Six3os1,Adam12,Prss12	Pax5,Emx2,Emx2os	IC (Annotator MK)	MB	110	0	110	0.75	0.25		0.14	0.86		7050.44545454545		36199.4818181818		383.587150998667	CCN202212150	CS202212150_4174	CS202212150_5936	CS202212150_6296	CS202212150_6366	CS202212150_6377
4175	4175 IC Six3 En2 Gaba_5	812	IC Six3 En2 Gaba_5	0812 IC Six3 En2 Gaba_5	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.5	Npy:6.5	Cd74,Mafa	Cd74,Cdh3,Mafa	IC (Annotator MK)	MB	42	0	42	0.63	0.37		0.12	0.88		7008.61904761905		33919.5476190476		403.985278677878	CCN202212150	CS202212150_4175	CS202212150_5936	CS202212150_6296	CS202212150_6366	CS202212150_6377
4176	4176 IC Six3 En2 Gaba_5	812	IC Six3 En2 Gaba_5	0812 IC Six3 En2 Gaba_5	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.4	Npy:7	Il12rb2,Six3,Trh	Il12rb2,Trh,Ly75	IC (Annotator MK)	MB	215	0	215	0.7	0.3		0.1	0.9		7034.34418604651		34608.0930232558		392.195978433682	CCN202212150	CS202212150_4176	CS202212150_5936	CS202212150_6296	CS202212150_6366	CS202212150_6377
4177	4177 IC Six3 En2 Gaba_5	812	IC Six3 En2 Gaba_5	0812 IC Six3 En2 Gaba_5	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.7	NA	Tnnt1,Pax5,Lbhd2,Kcng1	Tnnt1,Emx2,Ano1	IC (Annotator MK)	MB	159	2	157	0.66	0.34		0.13	0.87	4466	7382.85987261147	12135	41705.2356687898	368.298534352863	400.738051060115	CCN202212150	CS202212150_4177	CS202212150_5936	CS202212150_6296	CS202212150_6366	CS202212150_6377
4178	4178 IC Six3 En2 Gaba_6	813	IC Six3 En2 Gaba_6	0813 IC Six3 En2 Gaba_6	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.7	Npy:7.4,Pnoc:7.1	Gm16294,S1pr1,Kcnh8	Gm16294,Gm4675,Sox21	IC (Annotator MK)	MB	67	0	67	0.52	0.48		0.43	0.57		7559.98507462687		39733.1194029851		400.532491118006	CCN202212150	CS202212150_4178	CS202212150_5937	CS202212150_6296	CS202212150_6366	CS202212150_6377
4179	4179 IC Six3 En2 Gaba_6	813	IC Six3 En2 Gaba_6	0813 IC Six3 En2 Gaba_6	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.5	Pnoc:6.4,Pdyn:4	Slc26a7,Bves,Vgll3	Slc26a7,Gm16294,Pax5	IC (Annotator MK)	MB	108	0	108	0.73	0.27		0.25	0.75		7353.72222222222		37302.3518518519		385.288543685342	CCN202212150	CS202212150_4179	CS202212150_5937	CS202212150_6296	CS202212150_6366	CS202212150_6377
4180	4180 IC Six3 En2 Gaba_6	813	IC Six3 En2 Gaba_6	0813 IC Six3 En2 Gaba_6	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.2	Pnoc:4.2	Hmga2,Otx2os1,Rasef	Hmga2,Gm16294,Otx2os1	IC (Annotator MK)	MB	115	0	115	0.49	0.51		0.05	0.95		6618.94782608696		28053.7652173913		372.437102993333	CCN202212150	CS202212150_4180	CS202212150_5937	CS202212150_6296	CS202212150_6366	CS202212150_6377
4181	4181 IC Six3 En2 Gaba_6	813	IC Six3 En2 Gaba_6	0813 IC Six3 En2 Gaba_6	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:7.9	Npy:4.1,Pnoc:3.9	Cdh3,Gli3,Otx2os1	Cdh3,Sox3,Gli3	IC (Annotator MK)	MB	59	0	59	0.43	0.57		0.09	0.91		5863.23728813559		21683.6101694915		364.445005597143	CCN202212150	CS202212150_4181	CS202212150_5937	CS202212150_6296	CS202212150_6366	CS202212150_6377
4182	4182 IC Six3 En2 Gaba_6	813	IC Six3 En2 Gaba_6	0813 IC Six3 En2 Gaba_6	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.3	Penk:7.5,Trh:5.8,Cartpt:3.6,Npy:3	Slc26a7,Trh,Six3,Penk	Slc26a7,Trh,Pax5	IC (Annotator MK)	MB	84	0	84	0.71	0.29		0.17	0.83		6964.83333333333		32763.0238095238		382.044899978549	CCN202212150	CS202212150_4182	CS202212150_5937	CS202212150_6296	CS202212150_6366	CS202212150_6377
4183	4183 IC Six3 En2 Gaba_7	814	IC Six3 En2 Gaba_7	0814 IC Six3 En2 Gaba_7	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.3	NA	Adprhl1,Angpt1,Six3	Adprhl1,Pdlim3,Tnnt1	IC	MB	101	21	80	0.35	0.65		0	1	3798.38095238095	6578.3375	9039.14285714286	28964.5	364.583244344212	380.255634587918	CCN202212150	CS202212150_4183	CS202212150_5938	CS202212150_6296	CS202212150_6366	CS202212150_6377
4184	4184 IC Six3 En2 Gaba_7	814	IC Six3 En2 Gaba_7	0814 IC Six3 En2 Gaba_7	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.2	NA	Pdlim3,Scara5,Pax5	Pdlim3,Cubn,Tnnt1	IC	MB	23	0	23	0.62	0.38		0.2	0.8		6363.69565217391		25705.4347826087		374.793077360124	CCN202212150	CS202212150_4184	CS202212150_5938	CS202212150_6296	CS202212150_6366	CS202212150_6377
4185	4185 IC Six3 En2 Gaba_7	814	IC Six3 En2 Gaba_7	0814 IC Six3 En2 Gaba_7	207	IC Six3 En2 Gaba	207 IC Six3 En2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:47,MB-HB-Gaba:47	GABA	Gaba	Slc32a1:8.3	NA	Col4a3,Tnnt1	Col4a3,Tnnt1,Pdlim3	IC	MB	37	4	33	0.55	0.45		0	1	2775	6801.60606060606	5300	30149.9090909091	299.375580751522	386.322099155621	CCN202212150	CS202212150_4185	CS202212150_5938	CS202212150_6296	CS202212150_6366	CS202212150_6377
4186	4186 RN-MRN-PAG Foxa2 Gaba_1	815	RN-MRN-PAG Foxa2 Gaba_1	0815 RN-MRN-PAG Foxa2 Gaba_1	208	RN-MRN-PAG Foxa2 Gaba	208 RN-MRN-PAG Foxa2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:23,MB-HB-Gaba:23	GABA	Gaba	Slc32a1:8.7	Penk:7.4	2410124H12Rik,9030622O22Rik	2410124H12Rik,Ush2a,9030622O22Rik	RN MRN PAG	MB	39	1	38	0.69	0.31		0.13	0.87	4818	7820.31578947368	12609	42982.0789473684	440.250944218158	417.217789689449	CCN202212150	CS202212150_4186	CS202212150_5939	CS202212150_6297	CS202212150_6366	CS202212150_6377
4187	4187 RN-MRN-PAG Foxa2 Gaba_1	815	RN-MRN-PAG Foxa2 Gaba_1	0815 RN-MRN-PAG Foxa2 Gaba_1	208	RN-MRN-PAG Foxa2 Gaba	208 RN-MRN-PAG Foxa2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:23,MB-HB-Gaba:23	GABA	Gaba	Slc32a1:8.7	Calca:3.7	9030622O22Rik,Pgm5,Qrfprl	9030622O22Rik,Foxa2,Pgm5	RN MRN PAG	MB	47	1	46	0.44	0.56		0.11	0.89	3342	8246.89130434783	7060	51423.9130434783	255.851254265099	404.92333180267	CCN202212150	CS202212150_4187	CS202212150_5939	CS202212150_6297	CS202212150_6366	CS202212150_6377
4188	4188 RN-MRN-PAG Foxa2 Gaba_1	815	RN-MRN-PAG Foxa2 Gaba_1	0815 RN-MRN-PAG Foxa2 Gaba_1	208	RN-MRN-PAG Foxa2 Gaba	208 RN-MRN-PAG Foxa2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:23,MB-HB-Gaba:23	GABA	Gaba	Slc32a1:8.9	Penk:3.7	9030622O22Rik,Foxa2,Tnnt1	9030622O22Rik,Foxa2,Tnnt1	RN MRN PAG	MB	9	0	9	0.61	0.39		0	1		7958.88888888889		44520.8888888889		401.576983497846	CCN202212150	CS202212150_4188	CS202212150_5939	CS202212150_6297	CS202212150_6366	CS202212150_6377
4189	4189 RN-MRN-PAG Foxa2 Gaba_1	815	RN-MRN-PAG Foxa2 Gaba_1	0815 RN-MRN-PAG Foxa2 Gaba_1	208	RN-MRN-PAG Foxa2 Gaba	208 RN-MRN-PAG Foxa2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:23,MB-HB-Gaba:23	GABA	Gaba	Slc32a1:8.5	Calca:3.1	Erg,Upp1,Aox3	Erg,9030622O22Rik,Upp1	RN MRN PAG	MB	133	4	129	0.53	0.47		0.18	0.82	4108.25	7299.79069767442	10161.25	36613.0387596899	407.685761603662	389.165712392901	CCN202212150	CS202212150_4189	CS202212150_5939	CS202212150_6297	CS202212150_6366	CS202212150_6377
4190	4190 RN-MRN-PAG Foxa2 Gaba_1	815	RN-MRN-PAG Foxa2 Gaba_1	0815 RN-MRN-PAG Foxa2 Gaba_1	208	RN-MRN-PAG Foxa2 Gaba	208 RN-MRN-PAG Foxa2 Gaba	20	MB GABA	20 MB GABA	3	PAL-sAMY-TH-HY-MB-HB neuronal	3 PAL-sAMY-TH-HY-MB-HB neuronal	MB-HB:23,MB-HB-Gaba:23	GABA	Gaba	Slc32a1:8.2	Sst:5.6	Erg,Pax5	Erg,9030622O22Rik,Foxa2	RN MRN PAG	MB	80	0	80	0.71	0.29		0.27	0.73		7016.2125		33996.4		386.713276031836	CCN202212150	CS202212150_4190	CS202212150_5939	CS202212150_6297	CS202212150_6366	CS202212150_6377
